# Time VRMS
1.517638585343677050e+03 3.322832218139706775e-04
1.524013887387720388e+03 3.372363492950332538e-04
1.530271201183911899e+03 3.394092384196552097e-04
1.536536605335529430e+03 3.360967572040398960e-04
1.542517484273139416e+03 3.348489163691986247e-04
1.548620441312440789e+03 3.400052312773514315e-04
1.554621304660910710e+03 3.312086580857707095e-04
1.560661395396010448e+03 3.330052187457505585e-04
1.566693936765484068e+03 3.347007582671686766e-04
1.572733502140501514e+03 3.260407156235361125e-04
1.578753121296742393e+03 3.274889972273684101e-04
1.584806330131533741e+03 3.345863911196286528e-04
1.590650594894771302e+03 3.312651093725638152e-04
1.596473784775917466e+03 3.255674337131907094e-04
1.602346831001221744e+03 3.318507061198945596e-04
1.608195736953925461e+03 3.291499625424983860e-04
1.614104852459529411e+03 3.306237733922013505e-04
1.619899768478226633e+03 3.255257177208975366e-04
1.625682477991646692e+03 3.314057649655495659e-04
1.631349466169358038e+03 3.313910495840141938e-04
1.637089589594858808e+03 3.313300060820046516e-04
1.642802912199066213e+03 3.304388737393746983e-04
1.648447007631266615e+03 3.307680368309327823e-04
1.654055702784412688e+03 3.238937020669345468e-04
1.659730591593702457e+03 3.246275916934001889e-04
1.665548676041107228e+03 3.210314083198956324e-04
1.671332008786007918e+03 3.254047634830517402e-04
1.677005144878471583e+03 3.188652942681273255e-04
1.682672361289860419e+03 3.259347343215727327e-04
1.688386882730657135e+03 3.153157939126314223e-04
1.694023416675541512e+03 3.092817818837716040e-04
1.699771828972355934e+03 3.115620927087343352e-04
1.705552369465318407e+03 3.139703147155009514e-04
1.711294890384865994e+03 3.134076643926700877e-04
1.717165494260375908e+03 3.120170932612920177e-04
1.723005346101854002e+03 3.073224616300051192e-04
1.728919833559892822e+03 3.040204850612086536e-04
1.734862978064644494e+03 3.003936518467176437e-04
1.740973702809773386e+03 3.008902644252184843e-04
1.747005825317539120e+03 2.974573580145287166e-04
1.753069119747044851e+03 2.989958891379825121e-04
1.759109773480201511e+03 2.933039251481916912e-04
1.765270376553274218e+03 2.959705808114999697e-04
1.771511193374798950e+03 2.905772486098725225e-04
1.777851780051850483e+03 2.789263889634601063e-04
1.784174493197205720e+03 2.866078400686120878e-04
1.790538195426279799e+03 2.795745751001063074e-04
1.797033735527232238e+03 2.790087430608086528e-04
1.803537065265364390e+03 2.812320641679097758e-04
1.810035744781489939e+03 2.693236609977132392e-04
1.816669891339069181e+03 2.724426112263166489e-04
1.823406987176541406e+03 2.680768853979911023e-04
1.830307150991135131e+03 2.613307386591729375e-04
1.837252305178125198e+03 2.591362530311682095e-04
1.844128141296919466e+03 2.617395318183302413e-04
1.851232793993150153e+03 2.551683067687021906e-04
1.858127033754123886e+03 2.562309102934814129e-04
1.865427203165065066e+03 2.492217997159624967e-04
1.872949401106649248e+03 2.504008605412087816e-04
1.880361551641327424e+03 2.430473159861715605e-04
1.887901419149952517e+03 2.404539908463091725e-04
1.895533690105050255e+03 2.385894220040874251e-04
1.903139193365195524e+03 2.349360433813748152e-04
1.911154514842003891e+03 2.263594356043729450e-04
1.919134916354652432e+03 2.191330662299264544e-04
1.927345464786041475e+03 2.204060853396607432e-04
1.935842427570676364e+03 2.242641305256058194e-04
1.944357383110867659e+03 2.191564712037265641e-04
1.952921792135979331e+03 2.183086489424211868e-04
1.961520672450677239e+03 2.126153487334390816e-04
1.970448395907219492e+03 2.031038039911496130e-04
1.979745590003721645e+03 2.001231595406908472e-04
1.989035556854549213e+03 1.980403773640181477e-04
1.998507698281007379e+03 1.939228776164250256e-04
